,gene1,gene2,Both mutated,Gene 1 Mutated,Gene 2 Mutated,Niether mutated,Odds ratio,P value
2240,PPM1D,BCL2,0,4,2,118,0.0,1.0
2241,PPM1D,PTPN11,0,4,1,119,0.0,1.0
2242,PPM1D,KMT2A,0,4,4,116,0.0,1.0
2243,PPM1D,ITK,0,4,4,116,0.0,1.0
2244,PPM1D,PAX5,0,4,2,118,0.0,1.0
2245,PPM1D,ATM,0,4,3,117,0.0,1.0
2246,PPM1D,CD83,0,4,2,118,0.0,1.0
2247,PPM1D,CCND1,0,4,1,119,0.0,1.0
2248,PPM1D,PD-1,0,4,2,118,0.0,1.0
2249,PPM1D,GNA13,0,4,1,119,0.0,1.0
2250,PPM1D,EZH2,0,4,1,119,0.0,1.0
2251,PPM1D,BCR,0,4,3,117,0.0,1.0
2252,PPM1D,ID3,0,4,2,118,0.0,1.0
2253,PPM1D,KIT,0,4,2,118,0.0,1.0
2254,PPM1D,PIK3CD,0,4,1,119,0.0,1.0
2255,PPM1D,MYC,0,4,2,118,0.0,1.0
2256,PPM1D,IL7R,0,4,1,119,0.0,1.0
2257,PPM1D,ZRSR2,0,4,4,116,0.0,1.0
2258,PPM1D,NOTCH2,0,4,2,118,0.0,1.0
2259,PPM1D,IRF8,0,4,4,116,0.0,1.0
2260,PPM1D,TP53 gene,2,2,5,115,23.0,0.015630751165276353
2261,PPM1D,KRAS,0,4,8,112,0.0,1.0
2262,PPM1D,NRAS,0,4,7,113,0.0,1.0
2263,PPM1D,PDL2,0,4,5,115,0.0,1.0
2264,PPM1D,BRAF,0,4,2,118,0.0,1.0
2265,PPM1D,EGR1,0,4,5,115,0.0,1.0
2266,PPM1D,TET2,1,3,20,100,1.6666666666666667,0.5287115758868406
2267,PPM1D,DNMT3A,1,3,11,109,3.303030303030303,0.33795396797292804
2268,PPM1D,ARID1A,0,4,4,116,0.0,1.0
2269,PPM1D,SETD2,0,4,9,111,0.0,1.0
2270,PPM1D,JAK1,0,4,5,115,0.0,1.0
2271,PPM1D,CSF3R,0,4,6,114,0.0,1.0
2272,PPM1D,TNFAIP3,0,4,6,114,0.0,1.0
2273,PPM1D,JAK3,0,4,3,117,0.0,1.0
2274,PPM1D,IRF4,0,4,1,119,0.0,1.0
2275,PPM1D,ABL1,0,4,2,118,0.0,1.0
2276,PPM1D,IGHJ6-CCND1,0,4,2,118,0.0,1.0
2277,PPM1D,FBXW7,0,4,4,116,0.0,1.0
2278,PPM1D,IDH2,0,4,1,119,0.0,1.0
2279,PPM1D,SRSF2,0,4,2,118,0.0,1.0
2280,PPM1D,TNFRSF1B,0,4,1,119,0.0,1.0
2281,PPM1D,SOCS1,0,4,1,119,0.0,1.0
2282,PPM1D,EPOR,0,4,1,119,0.0,1.0
2283,PPM1D,RAD21,0,4,1,119,0.0,1.0
2284,PPM1D,TNFRSF14,0,4,1,119,0.0,1.0
2285,PPM1D,PIM1,0,4,1,119,0.0,1.0
2286,PPM1D,POT1,0,4,1,119,0.0,1.0
2287,PPM1D,NFKBIE,0,4,1,119,0.0,1.0
2288,PPM1D,PTEN,0,4,1,119,0.0,1.0
2289,PPM1D,CD274/PD-1,0,4,1,119,0.0,1.0
2290,PPM1D,PHF6,1,3,0,120,inf,0.03225806451612904
2291,PPM1D,RPS15,0,4,1,119,0.0,1.0
2292,PPM1D,CXCR4,0,4,1,119,0.0,1.0
2293,PPM1D,KLF2,0,4,1,119,0.0,1.0
2294,PPM1D,MYD88,0,4,1,119,0.0,1.0
2295,IGHG3-CCND1,ASXL1,0,1,7,116,0.0,1.0
2296,IGHG3-CCND1,PIK3CA,0,1,2,121,0.0,1.0
2297,IGHG3-CCND1,FOXO1,0,1,3,120,0.0,1.0
2298,IGHG3-CCND1,CALR,0,1,2,121,0.0,1.0
2299,IGHG3-CCND1,JAK2,0,1,3,120,0.0,1.0
2300,IGHG3-CCND1,SGK1,0,1,3,120,0.0,1.0
2301,IGHG3-CCND1,FGFR3,0,1,1,122,0.0,1.0
2302,IGHG3-CCND1,PRDM1,0,1,4,119,0.0,1.0
2303,IGHG3-CCND1,CREBBP,0,1,4,119,0.0,1.0
2304,IGHG3-CCND1,RUNX1,0,1,3,120,0.0,1.0
2305,IGHG3-CCND1,NFKB2-B2M,0,1,1,122,0.0,1.0
2306,IGHG3-CCND1,IKZF3,0,1,1,122,0.0,1.0
2307,IGHG3-CCND1,EP300,0,1,10,113,0.0,1.0
2308,IGHG3-CCND1,MTOR,0,1,1,122,0.0,1.0
2309,IGHG3-CCND1,STAT3,0,1,2,121,0.0,1.0
2310,IGHG3-CCND1,BCOR,0,1,5,118,0.0,1.0
2311,IGHG3-CCND1,STX11,0,1,4,119,0.0,1.0
2312,IGHG3-CCND1,CDKN2B,0,1,2,121,0.0,1.0
2313,IGHG3-CCND1,NF1,0,1,6,117,0.0,1.0
2314,IGHG3-CCND1,BCL6,0,1,3,120,0.0,1.0
2315,IGHG3-CCND1,NOTCH1,0,1,3,120,0.0,1.0
2316,IGHG3-CCND1,ALK,0,1,1,122,0.0,1.0
2317,IGHG3-CCND1,MEF2BNB-MEFB,0,1,2,121,0.0,1.0
2318,IGHG3-CCND1,CARD11,0,1,5,118,0.0,1.0
2319,IGHG3-CCND1,CD58,0,1,1,122,0.0,1.0
2320,IGHG3-CCND1,SF3B1,0,1,1,122,0.0,1.0
2321,IGHG3-CCND1,PPM1D,0,1,4,119,0.0,1.0
2322,IGHG3-CCND1,IGHG3-CCND1,1,0,0,123,inf,0.008064516129032258
2323,IGHG3-CCND1,SH2B3,0,1,3,120,0.0,1.0
2324,IGHG3-CCND1,CIITA,0,1,3,120,0.0,1.0
2325,IGHG3-CCND1,BCL2,0,1,2,121,0.0,1.0
2326,IGHG3-CCND1,PTPN11,0,1,1,122,0.0,1.0
2327,IGHG3-CCND1,KMT2A,1,0,3,120,inf,0.032258064516129024
2328,IGHG3-CCND1,ITK,0,1,4,119,0.0,1.0
2329,IGHG3-CCND1,PAX5,0,1,2,121,0.0,1.0
2330,IGHG3-CCND1,ATM,0,1,3,120,0.0,1.0
2331,IGHG3-CCND1,CD83,0,1,2,121,0.0,1.0
2332,IGHG3-CCND1,CCND1,1,0,0,123,inf,0.008064516129032258
2333,IGHG3-CCND1,PD-1,0,1,2,121,0.0,1.0
2334,IGHG3-CCND1,GNA13,0,1,1,122,0.0,1.0
2335,IGHG3-CCND1,EZH2,0,1,1,122,0.0,1.0
2336,IGHG3-CCND1,BCR,0,1,3,120,0.0,1.0
2337,IGHG3-CCND1,ID3,0,1,2,121,0.0,1.0
2338,IGHG3-CCND1,KIT,0,1,2,121,0.0,1.0
2339,IGHG3-CCND1,PIK3CD,0,1,1,122,0.0,1.0
2340,IGHG3-CCND1,MYC,1,0,1,122,inf,0.016129032258064516
2341,IGHG3-CCND1,IL7R,0,1,1,122,0.0,1.0
2342,IGHG3-CCND1,ZRSR2,0,1,4,119,0.0,1.0
2343,IGHG3-CCND1,NOTCH2,0,1,2,121,0.0,1.0
2344,IGHG3-CCND1,IRF8,0,1,4,119,0.0,1.0
2345,IGHG3-CCND1,TP53 gene,0,1,7,116,0.0,1.0
2346,IGHG3-CCND1,KRAS,0,1,8,115,0.0,1.0
2347,IGHG3-CCND1,NRAS,0,1,7,116,0.0,1.0
2348,IGHG3-CCND1,PDL2,0,1,5,118,0.0,1.0
2349,IGHG3-CCND1,BRAF,0,1,2,121,0.0,1.0
2350,IGHG3-CCND1,EGR1,0,1,5,118,0.0,1.0
2351,IGHG3-CCND1,TET2,0,1,21,102,0.0,1.0
2352,IGHG3-CCND1,DNMT3A,0,1,12,111,0.0,1.0
2353,IGHG3-CCND1,ARID1A,0,1,4,119,0.0,1.0
2354,IGHG3-CCND1,SETD2,0,1,9,114,0.0,1.0
2355,IGHG3-CCND1,JAK1,0,1,5,118,0.0,1.0
2356,IGHG3-CCND1,CSF3R,0,1,6,117,0.0,1.0
2357,IGHG3-CCND1,TNFAIP3,0,1,6,117,0.0,1.0
2358,IGHG3-CCND1,JAK3,0,1,3,120,0.0,1.0
2359,IGHG3-CCND1,IRF4,0,1,1,122,0.0,1.0
2360,IGHG3-CCND1,ABL1,0,1,2,121,0.0,1.0
2361,IGHG3-CCND1,IGHJ6-CCND1,0,1,2,121,0.0,1.0
2362,IGHG3-CCND1,FBXW7,0,1,4,119,0.0,1.0
2363,IGHG3-CCND1,IDH2,0,1,1,122,0.0,1.0
2364,IGHG3-CCND1,SRSF2,0,1,2,121,0.0,1.0
2365,IGHG3-CCND1,TNFRSF1B,0,1,1,122,0.0,1.0
2366,IGHG3-CCND1,SOCS1,0,1,1,122,0.0,1.0
2367,IGHG3-CCND1,EPOR,0,1,1,122,0.0,1.0
2368,IGHG3-CCND1,RAD21,0,1,1,122,0.0,1.0
2369,IGHG3-CCND1,TNFRSF14,0,1,1,122,0.0,1.0
2370,IGHG3-CCND1,PIM1,0,1,1,122,0.0,1.0
2371,IGHG3-CCND1,POT1,0,1,1,122,0.0,1.0
2372,IGHG3-CCND1,NFKBIE,0,1,1,122,0.0,1.0
2373,IGHG3-CCND1,PTEN,0,1,1,122,0.0,1.0
2374,IGHG3-CCND1,CD274/PD-1,0,1,1,122,0.0,1.0
2375,IGHG3-CCND1,PHF6,0,1,1,122,0.0,1.0
2376,IGHG3-CCND1,RPS15,0,1,1,122,0.0,1.0
2377,IGHG3-CCND1,CXCR4,0,1,1,122,0.0,1.0
2378,IGHG3-CCND1,KLF2,0,1,1,122,0.0,1.0
2379,IGHG3-CCND1,MYD88,0,1,1,122,0.0,1.0
2380,SH2B3,ASXL1,0,3,7,114,0.0,1.0
2381,SH2B3,PIK3CA,0,3,2,119,0.0,1.0
2382,SH2B3,FOXO1,0,3,3,118,0.0,1.0
2383,SH2B3,CALR,0,3,2,119,0.0,1.0
2384,SH2B3,JAK2,0,3,3,118,0.0,1.0
2385,SH2B3,SGK1,0,3,3,118,0.0,1.0
2386,SH2B3,FGFR3,0,3,1,120,0.0,1.0
2387,SH2B3,PRDM1,0,3,4,117,0.0,1.0
2388,SH2B3,CREBBP,0,3,4,117,0.0,1.0
2389,SH2B3,RUNX1,0,3,3,118,0.0,1.0
2390,SH2B3,NFKB2-B2M,0,3,1,120,0.0,1.0
2391,SH2B3,IKZF3,0,3,1,120,0.0,1.0
2392,SH2B3,EP300,0,3,10,111,0.0,1.0
2393,SH2B3,MTOR,0,3,1,120,0.0,1.0
2394,SH2B3,STAT3,0,3,2,119,0.0,1.0
2395,SH2B3,BCOR,0,3,5,116,0.0,1.0
2396,SH2B3,STX11,0,3,4,117,0.0,1.0
2397,SH2B3,CDKN2B,0,3,2,119,0.0,1.0
2398,SH2B3,NF1,0,3,6,115,0.0,1.0
2399,SH2B3,BCL6,0,3,3,118,0.0,1.0
2400,SH2B3,NOTCH1,0,3,3,118,0.0,1.0
2401,SH2B3,ALK,0,3,1,120,0.0,1.0
2402,SH2B3,MEF2BNB-MEFB,0,3,2,119,0.0,1.0
2403,SH2B3,CARD11,0,3,5,116,0.0,1.0
2404,SH2B3,CD58,1,2,0,121,inf,0.02419354838709677
2405,SH2B3,SF3B1,0,3,1,120,0.0,1.0
2406,SH2B3,PPM1D,0,3,4,117,0.0,1.0
2407,SH2B3,IGHG3-CCND1,0,3,1,120,0.0,1.0
2408,SH2B3,SH2B3,3,0,0,121,inf,3.224516644954921e-06
2409,SH2B3,CIITA,1,2,2,119,29.75,0.07140369658588178
2410,SH2B3,BCL2,0,3,2,119,0.0,1.0
2411,SH2B3,PTPN11,0,3,1,120,0.0,1.0
2412,SH2B3,KMT2A,0,3,4,117,0.0,1.0
2413,SH2B3,ITK,0,3,4,117,0.0,1.0
2414,SH2B3,PAX5,0,3,2,119,0.0,1.0
2415,SH2B3,ATM,0,3,3,118,0.0,1.0
2416,SH2B3,CD83,0,3,2,119,0.0,1.0
2417,SH2B3,CCND1,0,3,1,120,0.0,1.0
2418,SH2B3,PD-1,0,3,2,119,0.0,1.0
2419,SH2B3,GNA13,0,3,1,120,0.0,1.0
2420,SH2B3,EZH2,0,3,1,120,0.0,1.0
2421,SH2B3,BCR,0,3,3,118,0.0,1.0
2422,SH2B3,ID3,0,3,2,119,0.0,1.0
2423,SH2B3,KIT,0,3,2,119,0.0,1.0
2424,SH2B3,PIK3CD,0,3,1,120,0.0,1.0
2425,SH2B3,MYC,0,3,2,119,0.0,1.0
2426,SH2B3,IL7R,0,3,1,120,0.0,1.0
2427,SH2B3,ZRSR2,0,3,4,117,0.0,1.0
2428,SH2B3,NOTCH2,0,3,2,119,0.0,1.0
2429,SH2B3,IRF8,0,3,4,117,0.0,1.0
2430,SH2B3,TP53 gene,0,3,7,114,0.0,1.0
2431,SH2B3,KRAS,0,3,8,113,0.0,1.0
2432,SH2B3,NRAS,0,3,7,114,0.0,1.0
2433,SH2B3,PDL2,0,3,5,116,0.0,1.0
2434,SH2B3,BRAF,0,3,2,119,0.0,1.0
2435,SH2B3,EGR1,0,3,5,116,0.0,1.0
2436,SH2B3,TET2,1,2,20,101,2.525,0.4297410068230772
2437,SH2B3,DNMT3A,1,2,11,110,5.0,0.2650681662818743
2438,SH2B3,ARID1A,0,3,4,117,0.0,1.0
2439,SH2B3,SETD2,1,2,8,113,7.0625,0.2038507177774052
2440,SH2B3,JAK1,0,3,5,116,0.0,1.0
2441,SH2B3,CSF3R,0,3,6,115,0.0,1.0
2442,SH2B3,TNFAIP3,0,3,6,115,0.0,1.0
2443,SH2B3,JAK3,0,3,3,118,0.0,1.0
2444,SH2B3,IRF4,0,3,1,120,0.0,1.0
2445,SH2B3,ABL1,0,3,2,119,0.0,1.0
2446,SH2B3,IGHJ6-CCND1,0,3,2,119,0.0,1.0
2447,SH2B3,FBXW7,0,3,4,117,0.0,1.0
2448,SH2B3,IDH2,0,3,1,120,0.0,1.0
2449,SH2B3,SRSF2,0,3,2,119,0.0,1.0
2450,SH2B3,TNFRSF1B,0,3,1,120,0.0,1.0
2451,SH2B3,SOCS1,0,3,1,120,0.0,1.0
2452,SH2B3,EPOR,0,3,1,120,0.0,1.0
2453,SH2B3,RAD21,0,3,1,120,0.0,1.0
2454,SH2B3,TNFRSF14,0,3,1,120,0.0,1.0
2455,SH2B3,PIM1,0,3,1,120,0.0,1.0
2456,SH2B3,POT1,0,3,1,120,0.0,1.0
2457,SH2B3,NFKBIE,0,3,1,120,0.0,1.0
2458,SH2B3,PTEN,1,2,0,121,inf,0.02419354838709677
2459,SH2B3,CD274/PD-1,0,3,1,120,0.0,1.0
2460,SH2B3,PHF6,0,3,1,120,0.0,1.0
2461,SH2B3,RPS15,0,3,1,120,0.0,1.0
2462,SH2B3,CXCR4,0,3,1,120,0.0,1.0
2463,SH2B3,KLF2,0,3,1,120,0.0,1.0
2464,SH2B3,MYD88,0,3,1,120,0.0,1.0
2465,CIITA,ASXL1,0,3,7,114,0.0,1.0
2466,CIITA,PIK3CA,0,3,2,119,0.0,1.0
2467,CIITA,FOXO1,0,3,3,118,0.0,1.0
2468,CIITA,CALR,0,3,2,119,0.0,1.0
2469,CIITA,JAK2,0,3,3,118,0.0,1.0
2470,CIITA,SGK1,0,3,3,118,0.0,1.0
2471,CIITA,FGFR3,0,3,1,120,0.0,1.0
2472,CIITA,PRDM1,0,3,4,117,0.0,1.0
2473,CIITA,CREBBP,0,3,4,117,0.0,1.0
2474,CIITA,RUNX1,0,3,3,118,0.0,1.0
2475,CIITA,NFKB2-B2M,0,3,1,120,0.0,1.0
2476,CIITA,IKZF3,0,3,1,120,0.0,1.0
2477,CIITA,EP300,0,3,10,111,0.0,1.0
2478,CIITA,MTOR,0,3,1,120,0.0,1.0
2479,CIITA,STAT3,0,3,2,119,0.0,1.0
2480,CIITA,BCOR,1,2,4,117,14.625,0.1170660767950884
2481,CIITA,STX11,0,3,4,117,0.0,1.0
2482,CIITA,CDKN2B,0,3,2,119,0.0,1.0
2483,CIITA,NF1,1,2,5,116,11.6,0.13932491519521223
2484,CIITA,BCL6,0,3,3,118,0.0,1.0
2485,CIITA,NOTCH1,1,2,2,119,29.75,0.07140369658588178
2486,CIITA,ALK,0,3,1,120,0.0,1.0
2487,CIITA,MEF2BNB-MEFB,0,3,2,119,0.0,1.0
2488,CIITA,CARD11,1,2,4,117,14.625,0.1170660767950884
2489,CIITA,CD58,0,3,1,120,0.0,1.0
2490,CIITA,SF3B1,0,3,1,120,0.0,1.0
2491,CIITA,PPM1D,0,3,4,117,0.0,1.0
2492,CIITA,IGHG3-CCND1,0,3,1,120,0.0,1.0
2493,CIITA,SH2B3,1,2,2,119,29.75,0.07140369658588178
2494,CIITA,CIITA,3,0,0,121,inf,3.224516644954921e-06
2495,CIITA,BCL2,0,3,2,119,0.0,1.0
2496,CIITA,PTPN11,0,3,1,120,0.0,1.0
2497,CIITA,KMT2A,0,3,4,117,0.0,1.0
2498,CIITA,ITK,0,3,4,117,0.0,1.0
2499,CIITA,PAX5,0,3,2,119,0.0,1.0
2500,CIITA,ATM,0,3,3,118,0.0,1.0
2501,CIITA,CD83,0,3,2,119,0.0,1.0
2502,CIITA,CCND1,0,3,1,120,0.0,1.0
2503,CIITA,PD-1,0,3,2,119,0.0,1.0
2504,CIITA,GNA13,0,3,1,120,0.0,1.0
2505,CIITA,EZH2,0,3,1,120,0.0,1.0
2506,CIITA,BCR,0,3,3,118,0.0,1.0
2507,CIITA,ID3,0,3,2,119,0.0,1.0
2508,CIITA,KIT,0,3,2,119,0.0,1.0
2509,CIITA,PIK3CD,0,3,1,120,0.0,1.0
2510,CIITA,MYC,0,3,2,119,0.0,1.0
2511,CIITA,IL7R,1,2,0,121,inf,0.02419354838709677
2512,CIITA,ZRSR2,1,2,3,118,19.666666666666668,0.0944267454308599
2513,CIITA,NOTCH2,0,3,2,119,0.0,1.0
2514,CIITA,IRF8,0,3,4,117,0.0,1.0
2515,CIITA,TP53 gene,0,3,7,114,0.0,1.0
2516,CIITA,KRAS,0,3,8,113,0.0,1.0
2517,CIITA,NRAS,0,3,7,114,0.0,1.0
2518,CIITA,PDL2,0,3,5,116,0.0,1.0
2519,CIITA,BRAF,0,3,2,119,0.0,1.0
2520,CIITA,EGR1,0,3,5,116,0.0,1.0
2521,CIITA,TET2,3,0,18,103,inf,0.004288607137790045
2522,CIITA,DNMT3A,0,3,12,109,0.0,1.0
2523,CIITA,ARID1A,0,3,4,117,0.0,1.0
2524,CIITA,SETD2,1,2,8,113,7.0625,0.2038507177774052
2525,CIITA,JAK1,0,3,5,116,0.0,1.0
2526,CIITA,CSF3R,0,3,6,115,0.0,1.0
2527,CIITA,TNFAIP3,1,2,5,116,11.6,0.13932491519521223
2528,CIITA,JAK3,0,3,3,118,0.0,1.0
2529,CIITA,IRF4,0,3,1,120,0.0,1.0
2530,CIITA,ABL1,0,3,2,119,0.0,1.0
2531,CIITA,IGHJ6-CCND1,0,3,2,119,0.0,1.0
2532,CIITA,FBXW7,0,3,4,117,0.0,1.0
2533,CIITA,IDH2,0,3,1,120,0.0,1.0
2534,CIITA,SRSF2,0,3,2,119,0.0,1.0
2535,CIITA,TNFRSF1B,0,3,1,120,0.0,1.0
2536,CIITA,SOCS1,0,3,1,120,0.0,1.0
2537,CIITA,EPOR,0,3,1,120,0.0,1.0
2538,CIITA,RAD21,0,3,1,120,0.0,1.0
2539,CIITA,TNFRSF14,0,3,1,120,0.0,1.0
2540,CIITA,PIM1,0,3,1,120,0.0,1.0
2541,CIITA,POT1,0,3,1,120,0.0,1.0
2542,CIITA,NFKBIE,0,3,1,120,0.0,1.0
2543,CIITA,PTEN,1,2,0,121,inf,0.02419354838709677
2544,CIITA,CD274/PD-1,0,3,1,120,0.0,1.0
2545,CIITA,PHF6,0,3,1,120,0.0,1.0
2546,CIITA,RPS15,0,3,1,120,0.0,1.0
2547,CIITA,CXCR4,0,3,1,120,0.0,1.0
2548,CIITA,KLF2,0,3,1,120,0.0,1.0
2549,CIITA,MYD88,0,3,1,120,0.0,1.0
2550,BCL2,ASXL1,0,2,7,115,0.0,1.0
2551,BCL2,PIK3CA,0,2,2,120,0.0,1.0
2552,BCL2,FOXO1,0,2,3,119,0.0,1.0
2553,BCL2,CALR,0,2,2,120,0.0,1.0
2554,BCL2,JAK2,0,2,3,119,0.0,1.0
2555,BCL2,SGK1,0,2,3,119,0.0,1.0
2556,BCL2,FGFR3,0,2,1,121,0.0,1.0
2557,BCL2,PRDM1,0,2,4,118,0.0,1.0
2558,BCL2,CREBBP,0,2,4,118,0.0,1.0
2559,BCL2,RUNX1,0,2,3,119,0.0,1.0
2560,BCL2,NFKB2-B2M,0,2,1,121,0.0,1.0
2561,BCL2,IKZF3,0,2,1,121,0.0,1.0
2562,BCL2,EP300,1,1,9,113,12.555555555555555,0.15538945712037763
2563,BCL2,MTOR,0,2,1,121,0.0,1.0
2564,BCL2,STAT3,0,2,2,120,0.0,1.0
2565,BCL2,BCOR,0,2,5,117,0.0,1.0
2566,BCL2,STX11,0,2,4,118,0.0,1.0
2567,BCL2,CDKN2B,0,2,2,120,0.0,1.0
2568,BCL2,NF1,0,2,6,116,0.0,1.0
2569,BCL2,BCL6,0,2,3,119,0.0,1.0
2570,BCL2,NOTCH1,0,2,3,119,0.0,1.0
2571,BCL2,ALK,0,2,1,121,0.0,1.0
2572,BCL2,MEF2BNB-MEFB,0,2,2,120,0.0,1.0
2573,BCL2,CARD11,1,1,4,118,29.5,0.07933385785470758
2574,BCL2,CD58,0,2,1,121,0.0,1.0
2575,BCL2,SF3B1,0,2,1,121,0.0,1.0
2576,BCL2,PPM1D,0,2,4,118,0.0,1.0
2577,BCL2,IGHG3-CCND1,0,2,1,121,0.0,1.0
2578,BCL2,SH2B3,0,2,3,119,0.0,1.0
2579,BCL2,CIITA,0,2,3,119,0.0,1.0
2580,BCL2,BCL2,2,0,0,122,inf,0.00013113034356150013
2581,BCL2,PTPN11,0,2,1,121,0.0,1.0
2582,BCL2,KMT2A,0,2,4,118,0.0,1.0
2583,BCL2,ITK,0,2,4,118,0.0,1.0
2584,BCL2,PAX5,0,2,2,120,0.0,1.0
2585,BCL2,ATM,0,2,3,119,0.0,1.0
2586,BCL2,CD83,0,2,2,120,0.0,1.0
2587,BCL2,CCND1,0,2,1,121,0.0,1.0
2588,BCL2,PD-1,0,2,2,120,0.0,1.0
2589,BCL2,GNA13,0,2,1,121,0.0,1.0
2590,BCL2,EZH2,0,2,1,121,0.0,1.0
2591,BCL2,BCR,0,2,3,119,0.0,1.0
2592,BCL2,ID3,0,2,2,120,0.0,1.0
2593,BCL2,KIT,0,2,2,120,0.0,1.0
2594,BCL2,PIK3CD,0,2,1,121,0.0,1.0
2595,BCL2,MYC,0,2,2,120,0.0,1.0
2596,BCL2,IL7R,0,2,1,121,0.0,1.0
2597,BCL2,ZRSR2,1,1,3,119,39.666666666666664,0.06372934697088907
2598,BCL2,NOTCH2,1,1,1,121,121.0,0.032126934172567526
2599,BCL2,IRF8,0,2,4,118,0.0,1.0
2600,BCL2,TP53 gene,0,2,7,115,0.0,1.0
2601,BCL2,KRAS,1,1,7,115,16.428571428571427,0.1253606084447941
2602,BCL2,NRAS,0,2,7,115,0.0,1.0
2603,BCL2,PDL2,1,1,4,118,29.5,0.07933385785470758
2604,BCL2,BRAF,0,2,2,120,0.0,1.0
2605,BCL2,EGR1,0,2,5,117,0.0,1.0
2606,BCL2,TET2,0,2,21,101,0.0,1.0
2607,BCL2,DNMT3A,0,2,12,110,0.0,1.0
2608,BCL2,ARID1A,0,2,4,118,0.0,1.0
2609,BCL2,SETD2,1,1,8,114,14.25,0.14044059795436667
2610,BCL2,JAK1,1,1,4,118,29.5,0.07933385785470758
2611,BCL2,CSF3R,0,2,6,116,0.0,1.0
2612,BCL2,TNFAIP3,0,2,6,116,0.0,1.0
2613,BCL2,JAK3,0,2,3,119,0.0,1.0
2614,BCL2,IRF4,0,2,1,121,0.0,1.0
2615,BCL2,ABL1,0,2,2,120,0.0,1.0
2616,BCL2,IGHJ6-CCND1,0,2,2,120,0.0,1.0
2617,BCL2,FBXW7,0,2,4,118,0.0,1.0
2618,BCL2,IDH2,0,2,1,121,0.0,1.0
2619,BCL2,SRSF2,0,2,2,120,0.0,1.0
2620,BCL2,TNFRSF1B,0,2,1,121,0.0,1.0
2621,BCL2,SOCS1,0,2,1,121,0.0,1.0
2622,BCL2,EPOR,0,2,1,121,0.0,1.0
2623,BCL2,RAD21,0,2,1,121,0.0,1.0
2624,BCL2,TNFRSF14,0,2,1,121,0.0,1.0
2625,BCL2,PIM1,0,2,1,121,0.0,1.0
2626,BCL2,POT1,0,2,1,121,0.0,1.0
2627,BCL2,NFKBIE,0,2,1,121,0.0,1.0
2628,BCL2,PTEN,0,2,1,121,0.0,1.0
2629,BCL2,CD274/PD-1,0,2,1,121,0.0,1.0
2630,BCL2,PHF6,0,2,1,121,0.0,1.0
2631,BCL2,RPS15,0,2,1,121,0.0,1.0
2632,BCL2,CXCR4,0,2,1,121,0.0,1.0
2633,BCL2,KLF2,0,2,1,121,0.0,1.0
2634,BCL2,MYD88,0,2,1,121,0.0,1.0
2635,PTPN11,ASXL1,0,1,7,116,0.0,1.0
2636,PTPN11,PIK3CA,0,1,2,121,0.0,1.0
2637,PTPN11,FOXO1,0,1,3,120,0.0,1.0
2638,PTPN11,CALR,0,1,2,121,0.0,1.0
2639,PTPN11,JAK2,0,1,3,120,0.0,1.0
2640,PTPN11,SGK1,0,1,3,120,0.0,1.0
2641,PTPN11,FGFR3,0,1,1,122,0.0,1.0
2642,PTPN11,PRDM1,0,1,4,119,0.0,1.0
2643,PTPN11,CREBBP,0,1,4,119,0.0,1.0
2644,PTPN11,RUNX1,0,1,3,120,0.0,1.0
2645,PTPN11,NFKB2-B2M,0,1,1,122,0.0,1.0
2646,PTPN11,IKZF3,0,1,1,122,0.0,1.0
2647,PTPN11,EP300,0,1,10,113,0.0,1.0
2648,PTPN11,MTOR,0,1,1,122,0.0,1.0
2649,PTPN11,STAT3,0,1,2,121,0.0,1.0
2650,PTPN11,BCOR,0,1,5,118,0.0,1.0
2651,PTPN11,STX11,0,1,4,119,0.0,1.0
2652,PTPN11,CDKN2B,1,0,1,122,inf,0.016129032258064516
2653,PTPN11,NF1,0,1,6,117,0.0,1.0
2654,PTPN11,BCL6,0,1,3,120,0.0,1.0
2655,PTPN11,NOTCH1,0,1,3,120,0.0,1.0
2656,PTPN11,ALK,0,1,1,122,0.0,1.0
2657,PTPN11,MEF2BNB-MEFB,0,1,2,121,0.0,1.0
2658,PTPN11,CARD11,0,1,5,118,0.0,1.0
2659,PTPN11,CD58,0,1,1,122,0.0,1.0
2660,PTPN11,SF3B1,0,1,1,122,0.0,1.0
2661,PTPN11,PPM1D,0,1,4,119,0.0,1.0
2662,PTPN11,IGHG3-CCND1,0,1,1,122,0.0,1.0
2663,PTPN11,SH2B3,0,1,3,120,0.0,1.0
2664,PTPN11,CIITA,0,1,3,120,0.0,1.0
2665,PTPN11,BCL2,0,1,2,121,0.0,1.0
2666,PTPN11,PTPN11,1,0,0,123,inf,0.008064516129032258
2667,PTPN11,KMT2A,0,1,4,119,0.0,1.0
2668,PTPN11,ITK,0,1,4,119,0.0,1.0
2669,PTPN11,PAX5,0,1,2,121,0.0,1.0
2670,PTPN11,ATM,0,1,3,120,0.0,1.0
2671,PTPN11,CD83,1,0,1,122,inf,0.016129032258064516
2672,PTPN11,CCND1,0,1,1,122,0.0,1.0
2673,PTPN11,PD-1,0,1,2,121,0.0,1.0
2674,PTPN11,GNA13,0,1,1,122,0.0,1.0
2675,PTPN11,EZH2,0,1,1,122,0.0,1.0
2676,PTPN11,BCR,0,1,3,120,0.0,1.0
2677,PTPN11,ID3,1,0,1,122,inf,0.016129032258064516
2678,PTPN11,KIT,0,1,2,121,0.0,1.0
